Device_ID,Device_Type,Purchase_Date,Manufacturer,Model,Country,Maintenance_Report,Age,Maintenance_Cost,Downtime,Maintenance_Frequency,Failure_Event_Count,Maintenance_Class
MD10189,Defibrillator,2010-07-09,CardioSync,Model-100,Japan,Battery wear detected.,3.2825134258809063,6051.984239845457,7.534836529645451,3,1,1
MD10190,MRI Scanner,2010-07-10,CardioSync,Model-600,USA,Voltage spike observed.,4.673363146341822,9590.368953541189,17.42520558476862,4,3,2
MD10191,Ventilator,2010-07-11,CardioSync,Model-900,UK,Operational lag reported.,11.482341056625758,6885.299806947101,32.89382871713463,6,7,3
MD10192,Ventilator,2010-07-12,MediTech,Model-900,USA,Operational lag reported.,13.830681850751644,8647.279552793498,40.29822926877559,6,8,3
MD10193,Ventilator,2010-07-13,HealthCorp,Model-900,India,Routine check completed.,2.733345546726057,4354.653131899231,13.149896801530582,2,2,1
MD10194,ECG Machine,2010-07-14,CardioSync,Model-450,Germany,Battery wear detected.,4.012403939455431,4360.386550013067,8.195305959607495,3,2,1
MD10195,ECG Machine,2010-07-15,CardioSync,Model-600,USA,Battery wear detected.,4.101634225050439,5785.791592263824,5.697501066848872,3,1,1
MD10196,MRI Scanner,2010-07-16,MediTech,Model-900,UK,Operational lag reported.,9.816500002895811,6028.329645117399,24.92355907880901,4,5,3
MD10197,Ventilator,2010-07-17,MediTech,Model-100,USA,Battery wear detected.,7.27979324983336,7293.583961472758,17.144255979982137,5,5,2
MD10198,MRI Scanner,2010-07-18,MediTech,Model-100,UK,Routine check completed.,1.4838954382324006,4582.434987611072,7.058854296207255,2,0,0
MD10199,Defibrillator,2010-07-19,CardioSync,Model-900,Germany,Voltage spike observed.,5.443700764082674,1459.246558430689,4.633967500758978,2,2,0
MD10200,ECG Machine,2010-07-20,HealthCorp,Model-900,India,Voltage spike observed.,9.278737652454303,8099.069363401262,19.767883103457518,3,3,2
MD10201,ECG Machine,2010-07-21,BioSystems,Model-450,Germany,Operational lag reported.,12.222892435927424,10096.021206674412,29.97996812843368,5,9,3
MD10202,Defibrillator,2010-07-22,HealthCorp,Model-450,Japan,Operational lag reported.,7.5129018081554,1946.5603599877927,5.272485331495004,4,1,1
MD10203,ECG Machine,2010-07-23,HealthCorp,Model-900,India,Voltage spike observed.,9.362215560251029,7268.243686684415,22.66493828557855,5,5,3
MD10204,Ventilator,2010-07-24,BioSystems,Model-450,India,Component replaced after overheating.,6.575387929579376,9328.581904156854,27.34579160774623,4,5,2
MD10205,Defibrillator,2010-07-25,BioSystems,Model-600,Germany,Component replaced after overheating.,0.5108698368560161,2774.5206591202445,10.747711269837763,4,1,1
MD10206,ECG Machine,2010-07-26,CardioSync,Model-900,USA,Routine check completed.,0.3955094088086164,3623.383089340482,5.653481067468992,3,2,0
MD10207,ECG Machine,2010-07-27,BioSystems,Model-450,Japan,Component replaced after overheating.,9.42228742877197,11550.268391700774,28.422221206443588,6,9,3
MD10208,MRI Scanner,2010-07-28,BioSystems,Model-900,USA,Component replaced after overheating.,10.292502007828306,7713.512751530035,25.579982337625506,4,5,3
MD10209,MRI Scanner,2010-07-29,MediTech,Model-450,Japan,Voltage spike observed.,9.228678502648664,5838.3389935725045,8.222800964159102,4,2,1
MD10210,ECG Machine,2010-07-30,BioSystems,Model-900,UK,Battery wear detected.,5.082944272416467,3304.0340706465986,5.308908938655646,4,2,1
MD10211,Defibrillator,2010-07-31,BioSystems,Model-450,UK,Battery wear detected.,14.190891047309735,10887.376337053396,45.81620469135044,5,7,3
MD10212,Ventilator,2010-08-01,CardioSync,Model-450,UK,Operational lag reported.,9.3402132740968,9805.696607291056,16.96306662745483,4,5,2
MD10213,Ventilator,2010-08-02,BioSystems,Model-900,UK,Battery wear detected.,5.622585417318752,9903.747742247571,24.44969396485065,4,3,2
MD10214,ECG Machine,2010-08-03,HealthCorp,Model-100,Germany,Operational lag reported.,0.8299348369119697,6353.130671716988,5.371976838235334,2,3,1
MD10215,Ventilator,2010-08-04,HealthCorp,Model-600,USA,Voltage spike observed.,0.4401257461788042,1349.778679466714,6.731312916868825,3,0,0
MD10216,ECG Machine,2010-08-05,CardioSync,Model-450,Japan,Component replaced after overheating.,5.386706460454145,9330.585994813136,30.397375312539506,5,3,2
MD10217,Ventilator,2010-08-06,BioSystems,Model-450,Germany,Battery wear detected.,9.446198078824317,7817.657909581234,17.073591101711525,3,3,2
MD10218,Ventilator,2010-08-07,BioSystems,Model-100,India,Battery wear detected.,0.1830052160438526,1888.1886009512737,4.235194791566805,3,1,0
MD10219,Defibrillator,2010-08-08,BioSystems,Model-900,UK,Battery wear detected.,11.864196783754666,12059.433069636692,34.27930944341137,5,5,3
MD10220,ECG Machine,2010-08-09,MediTech,Model-900,UK,Component replaced after overheating.,4.137890036965871,5306.724456414951,2.748905858889025,3,2,0
MD10221,ECG Machine,2010-08-10,BioSystems,Model-900,UK,Operational lag reported.,6.55100768259763,6933.2165834102325,20.47829717490169,3,4,2
MD10222,Ventilator,2010-08-11,MediTech,Model-100,India,Routine check completed.,10.08597191806606,10713.474578263696,16.960861618317477,3,3,2
MD10223,ECG Machine,2010-08-12,MediTech,Model-100,UK,Component replaced after overheating.,4.388465967725777,5254.259724459289,6.274378861696452,3,3,1
MD10224,Ventilator,2010-08-13,BioSystems,Model-900,Japan,Battery wear detected.,4.126734776489705,4378.303411715238,16.474970224953015,2,2,1
MD10225,Ventilator,2010-08-14,MediTech,Model-450,USA,Operational lag reported.,11.509538327234203,6763.31010700933,16.682719693322134,3,4,2
MD10226,MRI Scanner,2010-08-15,CardioSync,Model-100,USA,Routine check completed.,9.493696032434489,11618.971319602164,36.46724736922423,5,7,3
MD10227,Ventilator,2010-08-16,BioSystems,Model-600,Japan,Voltage spike observed.,2.924106523789777,5927.944794600811,9.503073774152252,3,2,1
MD10228,Ventilator,2010-08-17,CardioSync,Model-900,UK,Battery wear detected.,11.041801119250945,11373.588675264233,24.712173636450306,5,5,2
MD10229,Defibrillator,2010-08-18,BioSystems,Model-450,UK,Battery wear detected.,6.755265984464037,6616.519580751766,9.677730418493203,3,3,1
MD10230,MRI Scanner,2010-08-19,BioSystems,Model-450,India,Voltage spike observed.,6.361928298827046,4246.870774273881,10.781710370348051,2,3,1
MD10231,Ventilator,2010-08-20,MediTech,Model-450,India,Battery wear detected.,8.599505270340641,10877.540142074167,18.426634017520108,5,7,3
MD10232,MRI Scanner,2010-08-21,BioSystems,Model-100,Japan,Battery wear detected.,1.6231286816500514,5141.937268440486,8.965839135714917,2,1,1
MD10233,Ventilator,2010-08-22,CardioSync,Model-900,Germany,Voltage spike observed.,3.208737184817995,5644.7110548369765,21.825801577956707,4,3,2
MD10234,Defibrillator,2010-08-23,MediTech,Model-600,Germany,Component replaced after overheating.,5.255944618583593,3322.963140155925,3.6692194027756817,2,2,0
MD10235,ECG Machine,2010-08-24,BioSystems,Model-600,Germany,Component replaced after overheating.,0.0,2410.8254842521715,6.211458670309729,3,2,0
MD10236,MRI Scanner,2010-08-25,BioSystems,Model-450,Japan,Component replaced after overheating.,5.179777114985507,5134.815736762874,14.074896285702302,2,2,1
MD10237,MRI Scanner,2010-08-26,MediTech,Model-600,India,Operational lag reported.,6.449475636362362,4195.056953589658,6.3122580257284735,2,2,1
MD10238,ECG Machine,2010-08-27,BioSystems,Model-600,Germany,Operational lag reported.,0.0,3674.945498225337,5.432300914478129,1,0,0
MD10239,Ventilator,2010-08-28,BioSystems,Model-450,USA,Operational lag reported.,7.996396436724146,4574.385749979483,6.6060362606595415,3,1,1
MD10240,Defibrillator,2010-08-29,HealthCorp,Model-450,Japan,Routine check completed.,4.026502270223771,4722.219803030753,11.16212837935926,3,3,1
MD10241,Defibrillator,2010-08-30,BioSystems,Model-600,India,Voltage spike observed.,10.352689629843788,8858.47969438475,37.408624196442325,4,5,3
MD10242,MRI Scanner,2010-08-31,CardioSync,Model-900,UK,Voltage spike observed.,5.898384239802468,7430.082669722349,21.8150021575435,4,5,2
MD10243,MRI Scanner,2010-09-01,CardioSync,Model-450,Germany,Operational lag reported.,8.943366361400685,7092.670778687311,34.40678742029481,6,6,3
MD10244,ECG Machine,2010-09-02,CardioSync,Model-600,UK,Component replaced after overheating.,10.051156117711107,8461.82934805061,17.01700291946178,6,8,3
MD10245,MRI Scanner,2010-09-03,HealthCorp,Model-450,Germany,Battery wear detected.,1.8824306571425804,4455.392507165519,8.81085522809445,2,2,0
MD10246,Ventilator,2010-09-04,BioSystems,Model-100,Japan,Routine check completed.,13.081215384609576,9287.152796825792,38.17844025507632,6,7,3
MD10247,MRI Scanner,2010-09-05,HealthCorp,Model-600,Japan,Operational lag reported.,4.261836869619465,2524.3071944334324,11.823058756899943,1,0,0
MD10248,MRI Scanner,2010-09-06,BioSystems,Model-600,Japan,Component replaced after overheating.,7.149957446415755,7527.06198079539,14.265196756141842,5,3,2
MD10249,MRI Scanner,2010-09-07,BioSystems,Model-900,Japan,Voltage spike observed.,2.82478854239912,4206.607395730375,11.379725141976566,2,1,0
MD10250,ECG Machine,2010-09-08,BioSystems,Model-100,USA,Component replaced after overheating.,2.81797108071014,3209.4392422796304,8.80465492444358,2,2,1
MD10251,MRI Scanner,2010-09-09,BioSystems,Model-900,India,Routine check completed.,1.696637615018458,3782.433555262591,9.266868058388342,1,1,0
MD10252,MRI Scanner,2010-09-10,HealthCorp,Model-450,India,Voltage spike observed.,2.310079949046014,6899.532135656689,8.545222047166268,4,1,1
MD10253,MRI Scanner,2010-09-11,MediTech,Model-100,Germany,Battery wear detected.,11.471567289088611,11299.251613126113,28.5446908915113,5,8,3
MD10254,Defibrillator,2010-09-12,CardioSync,Model-100,India,Battery wear detected.,11.273773040130228,9279.504946882897,22.410769896614497,3,4,2
MD10255,MRI Scanner,2010-09-13,BioSystems,Model-900,Germany,Battery wear detected.,12.63773812679186,13574.825202045264,26.00678240790789,6,5,3
MD10256,Ventilator,2010-09-14,BioSystems,Model-600,UK,Routine check completed.,6.7903232735828665,9160.055307646746,24.733721430678845,3,3,2
MD10257,ECG Machine,2010-09-15,HealthCorp,Model-450,India,Routine check completed.,5.6136924785737055,4338.600913522629,2.1872587197206004,2,2,1
MD10258,Defibrillator,2010-09-16,HealthCorp,Model-450,Germany,Component replaced after overheating.,10.585007660056643,11930.122140066183,33.54285155447672,5,5,3
MD10259,MRI Scanner,2010-09-17,CardioSync,Model-900,India,Battery wear detected.,13.6320617788583,11773.682605089196,30.64576865685925,4,8,3
MD10260,ECG Machine,2010-09-18,MediTech,Model-600,USA,Operational lag reported.,3.6158031422202326,5344.002098629182,4.886442442024884,1,2,0
MD10261,Defibrillator,2010-09-19,HealthCorp,Model-900,UK,Voltage spike observed.,2.7561684807554965,2820.131973252565,8.542231478173735,2,0,0
MD10262,ECG Machine,2010-09-20,HealthCorp,Model-100,India,Battery wear detected.,5.835814535751212,3019.9199189597184,12.66320854181008,3,1,1
MD10263,Defibrillator,2010-09-21,HealthCorp,Model-900,India,Voltage spike observed.,6.880215010977103,7571.634656353931,25.659360741579228,4,3,2
MD10264,MRI Scanner,2010-09-22,CardioSync,Model-450,UK,Voltage spike observed.,2.5954639164948983,3798.360760045436,9.180530812038418,3,1,1
MD10265,ECG Machine,2010-09-23,CardioSync,Model-600,USA,Component replaced after overheating.,4.779699099927775,6393.938659567946,8.423133968799387,5,3,2
MD10266,Ventilator,2010-09-24,BioSystems,Model-450,UK,Component replaced after overheating.,8.86707807043915,7510.99249930767,23.39519814919723,5,5,3
MD10267,MRI Scanner,2010-09-25,HealthCorp,Model-600,Germany,Component replaced after overheating.,12.0356825907532,11124.649082341512,39.623971364897045,5,7,3
MD10268,ECG Machine,2010-09-26,MediTech,Model-450,India,Operational lag reported.,13.933936471744076,9393.419319798784,26.822944531656667,4,8,3
MD10269,Defibrillator,2010-09-27,BioSystems,Model-900,Germany,Routine check completed.,10.50981140615447,8754.065087462994,24.727436211476988,3,4,2
MD10270,ECG Machine,2010-09-28,BioSystems,Model-600,USA,Component replaced after overheating.,4.892635033125439,3415.9826734317057,8.299854248007456,2,2,0
MD10271,ECG Machine,2010-09-29,MediTech,Model-450,Germany,Voltage spike observed.,6.745349897286462,8797.556978399787,28.817139182002357,4,9,3
MD10272,MRI Scanner,2010-09-30,MediTech,Model-900,USA,Voltage spike observed.,5.960832612969339,4079.824845045768,11.610840806125587,3,1,1
MD10273,Defibrillator,2010-10-01,MediTech,Model-100,Japan,Battery wear detected.,7.3850827843905105,8628.220904851185,23.033945322803383,5,3,2
MD10274,MRI Scanner,2010-10-02,BioSystems,Model-100,Germany,Voltage spike observed.,10.157783507429508,9934.43506472487,17.261635506767686,4,4,2
MD10275,ECG Machine,2010-10-03,CardioSync,Model-600,USA,Operational lag reported.,2.673716132006525,5680.396817232931,5.9457798282725705,1,0,0
MD10276,Defibrillator,2010-10-04,HealthCorp,Model-450,Japan,Component replaced after overheating.,5.518453762080793,4562.877543902132,11.09400708922623,2,3,1
MD10277,Defibrillator,2010-10-05,BioSystems,Model-450,Germany,Battery wear detected.,9.301896311395744,10457.706067873292,49.01218830409903,5,8,3
MD10278,Ventilator,2010-10-06,HealthCorp,Model-600,India,Battery wear detected.,3.105746928741577,7573.963148473286,9.139826421550229,2,1,1
MD10279,MRI Scanner,2010-10-07,BioSystems,Model-600,UK,Battery wear detected.,4.625449985235013,4491.12407563397,23.782399587055615,3,4,2
MD10280,Defibrillator,2010-10-08,BioSystems,Model-600,India,Operational lag reported.,9.479454886226684,6261.168730014236,25.64055716497864,3,4,2
MD10281,Defibrillator,2010-10-09,BioSystems,Model-100,UK,Battery wear detected.,0.0,5752.307612180978,7.84211910813988,3,2,1
MD10282,MRI Scanner,2010-10-10,BioSystems,Model-600,UK,Voltage spike observed.,7.340513434107176,2495.452511464365,9.498787472174843,1,1,0
MD10283,Ventilator,2010-10-11,HealthCorp,Model-600,Japan,Component replaced after overheating.,7.11270335440785,7786.808225125575,21.45173336810235,3,3,2
MD10284,Ventilator,2010-10-12,MediTech,Model-450,USA,Voltage spike observed.,3.376492728526067,6631.354860539772,14.403994579260546,4,1,1
MD10285,MRI Scanner,2010-10-13,MediTech,Model-900,India,Voltage spike observed.,1.353799981104003,3624.367415396544,6.692015647941575,2,2,0
MD10286,Defibrillator,2010-10-14,BioSystems,Model-450,Germany,Routine check completed.,3.6876327381464105,4388.58340603419,11.94848750873506,2,2,1
MD10287,MRI Scanner,2010-10-15,CardioSync,Model-900,UK,Routine check completed.,4.992417003246688,7245.082044308806,19.24998817369148,4,3,2
MD10288,Ventilator,2010-10-16,BioSystems,Model-600,USA,Component replaced after overheating.,2.36945690171822,4448.580354178132,13.700032968746877,2,1,0
MD10289,Ventilator,2010-10-17,BioSystems,Model-450,UK,Operational lag reported.,7.487902804245242,3603.181232537543,0.4070392207570261,4,3,1
MD10290,Ventilator,2010-10-18,HealthCorp,Model-100,India,Battery wear detected.,11.048759336211305,7598.226143010144,32.97926231853525,3,3,2
MD10291,Defibrillator,2010-10-19,BioSystems,Model-100,India,Component replaced after overheating.,5.135606699644365,2047.5502955183083,7.961535488235746,3,0,0
MD10292,MRI Scanner,2010-10-20,HealthCorp,Model-600,India,Routine check completed.,2.625870066655068,4632.461287052939,6.388463485035874,2,0,0
MD10293,Ventilator,2010-10-21,MediTech,Model-450,India,Operational lag reported.,11.299675952604838,7883.830242479786,33.218945347520446,6,6,3
MD10294,MRI Scanner,2010-10-22,MediTech,Model-100,Germany,Component replaced after overheating.,4.460642911562898,5936.479100336871,12.642144384384238,4,3,1
MD10295,Ventilator,2010-10-23,BioSystems,Model-900,USA,Operational lag reported.,9.87162708581465,11942.278537678423,31.13438017448632,5,9,3
MD10296,Defibrillator,2010-10-24,HealthCorp,Model-600,UK,Routine check completed.,0.8425238552229741,2912.184795400244,4.140759223388933,2,0,0
MD10297,ECG Machine,2010-10-25,HealthCorp,Model-600,Japan,Component replaced after overheating.,3.342572698452024,8674.103530151351,15.713588681141696,3,5,2
MD10298,MRI Scanner,2010-10-26,BioSystems,Model-450,India,Battery wear detected.,5.344813318193405,5316.745302143798,17.34400169831091,3,3,1
MD10299,ECG Machine,2010-10-27,HealthCorp,Model-600,India,Routine check completed.,4.727372138833943,3555.0517760920725,2.945338285438433,2,1,0
MD10300,Defibrillator,2010-10-28,MediTech,Model-100,UK,Voltage spike observed.,8.190590814157027,4559.305714915644,6.069226475337528,3,3,1
MD10301,MRI Scanner,2010-10-29,BioSystems,Model-100,USA,Operational lag reported.,0.0504939870979406,4526.952934503931,5.792717598247289,2,1,0
MD10302,ECG Machine,2010-10-30,BioSystems,Model-450,Japan,Routine check completed.,3.706070652221799,1000.0,6.393176888042851,3,1,0
MD10303,Defibrillator,2010-10-31,CardioSync,Model-600,Japan,Operational lag reported.,2.682973991060116,4326.411926008417,6.513146556227828,1,0,0
MD10304,ECG Machine,2010-11-01,CardioSync,Model-900,India,Routine check completed.,5.09523931308175,6096.834547993148,6.206871380099672,4,2,1
MD10305,ECG Machine,2010-11-02,BioSystems,Model-900,UK,Operational lag reported.,8.52981356667183,7755.583256416612,20.492781353624867,3,4,2
MD10306,MRI Scanner,2010-11-03,HealthCorp,Model-100,Japan,Routine check completed.,5.931972345273141,5576.752447334078,4.221694029939296,2,0,0
MD10307,MRI Scanner,2010-11-04,MediTech,Model-600,USA,Voltage spike observed.,6.257104784080645,8601.669499177786,26.827154944586184,4,4,2
MD10308,Defibrillator,2010-11-05,BioSystems,Model-100,India,Component replaced after overheating.,3.031689335420764,3144.8451817896603,6.844677295026128,1,1,0
MD10309,MRI Scanner,2010-11-06,HealthCorp,Model-450,India,Component replaced after overheating.,4.349845068885747,3243.694850514062,9.241041695177657,1,0,0
